inference_mode,formulation,t,start_reading,end_reading,hidden_state,hidden_active
nonrobust,opt,607,6060,6070,0.0,0
nonrobust,opt,608,6070,6080,0.0,0
nonrobust,opt,609,6080,6090,0.0,0
nonrobust,opt,610,6090,6100,0.0,0
nonrobust,opt,611,6100,6110,0.0,0
nonrobust,opt,612,6110,6120,8.60342750896787,1
nonrobust,opt,613,6120,6130,38.67540519729317,1
nonrobust,opt,614,6130,6140,32.05548980212634,1
nonrobust,opt,615,6140,6150,56.74537339543746,1
nonrobust,opt,616,6150,6160,33.34272516461142,1
nonrobust,opt,617,6160,6170,31.19458022601373,1
nonrobust,opt,618,6170,6180,31.338040281799692,1
nonrobust,opt,619,6180,6190,32.04230597357953,1
nonrobust,opt,620,6190,6200,29.792691343945567,1
nonrobust,opt,621,6200,6210,34.79690683991186,1
nonrobust,opt,622,6210,6220,35.53925913411544,1
nonrobust,opt,623,6220,6230,31.26679735730965,1
nonrobust,opt,624,6230,6240,33.53028272669694,1
nonrobust,opt,625,6240,6250,37.19942587673871,1
nonrobust,opt,626,6250,6260,33.85708656155477,1
nonrobust,opt,627,6260,6270,31.656481717600347,1
nonrobust,opt,628,6270,6280,34.58551122565294,1
nonrobust,opt,629,6280,6290,34.42476840972239,1
nonrobust,opt,630,6290,6300,34.95939423235263,1
nonrobust,opt,631,6300,6310,33.88190470203548,1
nonrobust,opt,632,6310,6320,32.44251048166833,1
nonrobust,opt,633,6320,6330,33.05332589466759,1
nonrobust,opt,634,6330,6340,33.73066100858488,1
nonrobust,opt,635,6340,6350,28.62121629419983,1
nonrobust,opt,636,6350,6360,44.5360989555135,1
nonrobust,opt,637,6360,6370,37.572960727096984,1
nonrobust,opt,638,6370,6380,38.46903815836049,1
nonrobust,opt,639,6380,6390,40.54587875683373,1
nonrobust,opt,640,6390,6400,37.74029702947489,1
nonrobust,opt,641,6400,6410,37.54065747264204,1
nonrobust,opt,642,6410,6420,38.3541689263529,1
nonrobust,opt,643,6420,6430,35.65106053083953,1
nonrobust,opt,644,6430,6440,38.169162752116854,1
nonrobust,opt,645,6440,6450,35.87052326293503,1
nonrobust,opt,646,6450,6460,36.18234903245387,1
nonrobust,opt,647,6460,6470,32.34115869793145,1
nonrobust,opt,648,6470,6480,31.72314232203816,1
nonrobust,opt,649,6480,6490,33.16797563369855,1
nonrobust,opt,650,6490,6500,38.37232161932998,1
nonrobust,opt,651,6500,6510,38.223103238386514,1
nonrobust,opt,652,6510,6520,38.93594962517331,1
nonrobust,opt,653,6520,6530,36.76779176197212,1
nonrobust,opt,654,6530,6540,37.755469138213236,1
nonrobust,opt,655,6540,6550,35.05253127892701,1
nonrobust,opt,656,6550,6560,38.80021899818104,1
nonrobust,opt,657,6560,6570,38.95228795440721,1
nonrobust,opt,658,6570,6580,36.550115998777486,1
nonrobust,opt,659,6580,6590,36.95026550153607,1
nonrobust,opt,660,6590,6600,36.15572503501607,1
nonrobust,opt,661,6600,6610,43.67568657932959,1
nonrobust,opt,662,6610,6620,37.109379710235046,1
nonrobust,opt,663,6620,6630,35.93066940523124,1
nonrobust,opt,664,6630,6640,33.76534720485247,1
nonrobust,opt,665,6640,6650,35.306972369379146,1
nonrobust,opt,666,6650,6660,32.58804492148876,1
nonrobust,opt,667,6660,6670,32.43001915910852,1
nonrobust,opt,668,6670,6680,37.07237657889853,1
nonrobust,opt,669,6680,6690,34.562268823337014,1
nonrobust,opt,670,6690,6700,34.89753753451579,1
nonrobust,opt,671,6700,6710,36.98356018280327,1
nonrobust,opt,672,6710,6720,34.74078648715625,1
nonrobust,opt,673,6720,6730,33.71374578153739,1
nonrobust,opt,674,6730,6740,31.161620706666376,1
nonrobust,opt,675,6740,6750,34.44191301192907,1
nonrobust,opt,676,6750,6760,33.56046555577317,1
nonrobust,opt,677,6760,6770,37.68833246179035,1
nonrobust,opt,678,6770,6780,37.18284860361472,1
nonrobust,opt,679,6780,6790,38.3343400644965,1
nonrobust,opt,680,6790,6800,35.37263281530829,1
nonrobust,opt,681,6800,6810,37.86358511910187,1
nonrobust,opt,682,6810,6820,37.82623980493287,1
nonrobust,opt,683,6820,6830,32.713693836255544,1
nonrobust,opt,684,6830,6840,32.07502459268914,1
nonrobust,opt,685,6840,6850,38.3368504497684,1
nonrobust,opt,686,6850,6860,39.535685302215505,1
nonrobust,opt,687,6860,6870,35.04822943917841,1
nonrobust,opt,688,6870,6880,36.12536235970949,1
nonrobust,opt,689,6880,6890,38.909745637382656,1
nonrobust,opt,690,6890,6900,39.889042107077465,1
nonrobust,opt,691,6900,6910,35.84918071832142,1
nonrobust,opt,692,6910,6920,39.19293497737885,1
nonrobust,opt,693,6920,6930,35.39538878401319,1
nonrobust,opt,694,6930,6940,36.70561995595994,1
nonrobust,opt,695,6940,6950,38.72825024710535,1
nonrobust,opt,696,6950,6960,40.91588666171793,1
nonrobust,opt,697,6960,6970,40.62125631068913,1
nonrobust,opt,698,6970,6980,34.95175284173787,1
nonrobust,opt,699,6980,6990,36.51730620754417,1
nonrobust,opt,700,6990,7000,36.828985616216094,1
nonrobust,opt,701,7000,7010,38.7203789728483,1
nonrobust,opt,702,7010,7020,32.819351786446575,1
nonrobust,opt,703,7020,7030,37.905363576052665,1
nonrobust,opt,704,7030,7040,38.29864688671213,1
nonrobust,opt,705,7040,7050,37.26487117850623,1
nonrobust,opt,706,7050,7060,34.928519040425286,1
nonrobust,opt,707,7060,7070,32.36255095775768,1
nonrobust,opt,708,7070,7080,37.44760203024379,1
nonrobust,opt,709,7080,7090,35.88469695446519,1
nonrobust,opt,710,7090,7100,35.815730967990554,1
nonrobust,opt,711,7100,7110,36.86138758812898,1
nonrobust,opt,712,7110,7120,38.33479597084692,1
nonrobust,opt,713,7120,7130,38.10412701718995,1
nonrobust,opt,714,7130,7140,36.95599840733191,1
nonrobust,opt,715,7140,7150,35.927841190692426,1
nonrobust,opt,716,7150,7160,38.25650778790138,1
nonrobust,opt,717,7160,7170,35.51533338968589,1
nonrobust,opt,718,7170,7180,32.28082678518817,1
nonrobust,opt,719,7180,7190,31.862859130968815,1
nonrobust,opt,720,7190,7200,28.702074096125642,1
nonrobust,opt,721,7200,7210,32.98277423025538,1
nonrobust,opt,722,7210,7220,31.51895896949276,1
nonrobust,opt,723,7220,7230,29.834326344988252,1
nonrobust,opt,724,7230,7240,29.236220620248787,1
nonrobust,opt,725,7240,7250,31.162530546912983,1
nonrobust,opt,726,7250,7260,30.1394514118367,1
nonrobust,opt,727,7260,7270,28.105403759953145,1
nonrobust,opt,728,7270,7280,28.779431307132462,1
nonrobust,opt,729,7280,7290,28.442088243403237,1
nonrobust,opt,730,7290,7300,27.146510047738825,1
nonrobust,opt,731,7300,7310,28.18113605327624,1
nonrobust,opt,732,7310,7320,25.43848312433842,1
nonrobust,opt,733,7320,7330,31.06549592863532,1
nonrobust,opt,734,7330,7340,32.40242730563852,1
nonrobust,opt,735,7340,7350,29.387908041919367,1
nonrobust,opt,736,7350,7360,27.9315496165875,1
nonrobust,opt,737,7360,7370,29.106186769601724,1
nonrobust,opt,738,7370,7380,30.004559314650294,1
nonrobust,opt,739,7380,7390,30.794121399391926,1
nonrobust,opt,740,7390,7400,30.266111471972103,1
nonrobust,opt,741,7400,7410,30.460334230670195,1
nonrobust,opt,742,7410,7420,27.66124160277235,1
nonrobust,opt,743,7420,7430,31.886984276980577,1
nonrobust,opt,744,7430,7440,32.05241249080031,1
nonrobust,opt,745,7440,7450,34.66609376724546,1
nonrobust,opt,746,7450,7460,32.00165038859981,1
nonrobust,opt,747,7460,7470,32.77021802852386,1
nonrobust,opt,748,7470,7480,35.743146238925135,1
nonrobust,opt,749,7480,7490,32.579002474106154,1
nonrobust,opt,750,7490,7500,32.394908191410345,1
nonrobust,opt,751,7500,7510,31.908981044068238,1
nonrobust,opt,752,7510,7520,33.80267477809086,1
nonrobust,opt,753,7520,7530,31.14986741673144,1
nonrobust,opt,754,7530,7540,19.49440883791444,1
nonrobust,opt,755,7540,7550,19.927127017386244,1
nonrobust,opt,756,7550,7560,29.10238713309163,1
nonrobust,opt,757,7560,7570,24.525389910629674,1
nonrobust,opt,758,7570,7580,22.456193605289904,1
nonrobust,opt,759,7580,7590,26.11086940574829,1
nonrobust,opt,760,7590,7600,25.98293639311321,1
nonrobust,opt,761,7600,7610,23.513731614550466,1
nonrobust,opt,762,7610,7620,22.919159126996984,1
nonrobust,opt,763,7620,7630,15.507769179383057,1
nonrobust,opt,764,7630,7640,20.051762819430266,1
nonrobust,opt,765,7640,7650,27.83101284808278,1
nonrobust,opt,766,7650,7660,25.630519838390974,1
nonrobust,opt,767,7660,7670,29.440423596518684,1
nonrobust,opt,768,7670,7680,28.258799285019997,1
nonrobust,opt,769,7680,7690,27.45316067392127,1
nonrobust,opt,770,7690,7700,25.710735541247878,1
nonrobust,opt,771,7700,7710,28.183021233531964,1
nonrobust,opt,772,7710,7720,31.715731596455218,1
nonrobust,opt,773,7720,7730,32.76307388848288,1
nonrobust,opt,774,7730,7740,32.87189395016808,1
nonrobust,opt,775,7740,7750,27.218593015214825,1
nonrobust,opt,776,7750,7760,25.93715238455802,1
nonrobust,opt,777,7760,7770,28.39875944506155,1
nonrobust,opt,778,7770,7780,30.235555406796088,1
nonrobust,opt,779,7780,7790,32.98345950445227,1
nonrobust,opt,780,7790,7800,25.400553691153824,1
nonrobust,opt,781,7800,7810,21.028721700931893,1
nonrobust,opt,782,7810,7820,33.23132372934782,1
nonrobust,opt,783,7820,7830,31.26040034472043,1
nonrobust,opt,784,7830,7840,36.29748385450162,1
nonrobust,opt,785,7840,7850,34.28424445431514,1
nonrobust,opt,786,7850,7860,34.35589414043145,1
nonrobust,opt,787,7860,7870,34.34542663517678,1
nonrobust,opt,788,7870,7880,29.243491833457696,1
nonrobust,opt,789,7880,7890,28.61139370089242,1
nonrobust,opt,790,7890,7900,23.807169586175554,1
nonrobust,opt,791,7900,7910,29.34633719496966,1
nonrobust,opt,792,7910,7920,25.81224870315706,1
nonrobust,opt,793,7920,7930,26.723134274485638,1
nonrobust,opt,794,7930,7940,26.096705335526934,1
nonrobust,opt,795,7940,7950,28.80438310710687,1
nonrobust,opt,796,7950,7960,27.199723020824116,1
nonrobust,opt,797,7960,7970,27.38952335102367,1
nonrobust,opt,798,7970,7980,22.369790701696417,1
nonrobust,opt,799,7980,7990,25.345872086297437,1
nonrobust,opt,800,7990,8000,25.839395196847224,1
nonrobust,opt,801,8000,8010,32.720822244341555,1
nonrobust,opt,802,8010,8020,29.018694178667072,1
nonrobust,opt,803,8020,8030,25.090449686333972,1
nonrobust,opt,804,8030,8040,27.371198920680275,1
nonrobust,opt,805,8040,8050,26.27592656863208,1
nonrobust,opt,806,8050,8060,25.099185589225485,1
nonrobust,opt,807,8060,8070,24.706156394328474,1
nonrobust,opt,808,8070,8080,22.836255086000786,1
nonrobust,opt,809,8080,8090,23.891455497688863,1
nonrobust,opt,810,8090,8100,22.575765863154214,1
nonrobust,opt,811,8100,8110,17.375393491703853,1
nonrobust,opt,812,8110,8120,22.082890954330487,1
nonrobust,opt,813,8120,8130,25.848207503566826,1
nonrobust,opt,814,8130,8140,21.77767412413961,1
nonrobust,opt,815,8140,8150,28.260623227504563,1
nonrobust,opt,816,8150,8160,24.756036880960647,1
nonrobust,opt,817,8160,8170,25.97218815362949,1
nonrobust,opt,818,8170,8180,21.832102498887963,1
nonrobust,opt,819,8180,8190,25.734066821905643,1
nonrobust,opt,820,8190,8200,24.317367583030972,1
nonrobust,opt,821,8200,8210,22.24802000488913,1
nonrobust,opt,822,8210,8220,22.339072522040198,1
nonrobust,opt,823,8220,8230,26.811575479995224,1
nonrobust,opt,824,8230,8240,31.51558923359124,1
nonrobust,opt,825,8240,8250,34.53138765901198,1
nonrobust,opt,826,8250,8260,33.77494127020214,1
nonrobust,opt,827,8260,8270,33.917321841039325,1
nonrobust,opt,828,8270,8280,28.006140787886867,1
nonrobust,opt,829,8280,8290,32.417777442187266,1
nonrobust,opt,830,8290,8300,30.584962940233016,1
nonrobust,opt,831,8300,8310,29.851408626103854,1
nonrobust,opt,832,8310,8320,25.146026834051764,1
nonrobust,opt,833,8320,8330,12.161183037911444,1
nonrobust,opt,834,8330,8340,0.0,0
nonrobust,opt,835,8340,8350,0.0,0
nonrobust,opt,836,8350,8360,0.0,0
nonrobust,opt,837,8360,8370,0.0,0
nonrobust,opt,838,8370,8380,0.0,0
nonrobust,opt,839,8380,8390,0.0,0
nonrobust,opt,840,8390,8400,0.0,0
nonrobust,opt,841,8400,8410,0.0,0
nonrobust,opt,842,8410,8420,0.0,0
nonrobust,opt,843,8420,8430,0.0,0
nonrobust,opt,844,8430,8440,0.0,0
nonrobust,opt,845,8440,8450,0.0,0
nonrobust,opt,846,8450,8460,0.0,0
nonrobust,opt,847,8460,8470,0.0,0
nonrobust,opt,848,8470,8480,0.0,0
nonrobust,opt,849,8480,8490,0.0,0
nonrobust,opt,850,8490,8500,0.0,0
nonrobust,opt,851,8500,8510,0.0,0
nonrobust,opt,852,8510,8520,0.0,0
nonrobust,opt,853,8520,8530,0.0,0
nonrobust,opt,854,8530,8540,0.0,0
nonrobust,opt,855,8540,8550,0.0,0
nonrobust,opt,856,8550,8560,0.0,0
nonrobust,opt,857,8560,8570,0.0,0
nonrobust,opt,858,8570,8580,0.0,0
nonrobust,opt,859,8580,8590,0.0,0
nonrobust,opt,860,8590,8600,0.0,0
nonrobust,opt,861,8600,8610,0.0,0
nonrobust,opt,862,8610,8620,0.0,0
nonrobust,opt,863,8620,8630,0.0,0
nonrobust,opt,864,8630,8640,0.0,0
nonrobust,opt,865,8640,8650,0.0,0
nonrobust,opt,866,8650,8660,0.0,0
nonrobust,opt,867,8660,8670,0.0,0
nonrobust,opt,868,8670,8680,0.0,0
nonrobust,opt,869,8680,8690,0.0,0
nonrobust,opt,870,8690,8700,0.0,0
nonrobust,opt,871,8700,8710,0.0,0
nonrobust,opt,872,8710,8720,0.0,0
nonrobust,opt,873,8720,8730,0.0,0
nonrobust,opt,874,8730,8740,0.0,0
nonrobust,opt,875,8740,8750,0.0,0
nonrobust,opt,876,8750,8760,0.0,0
nonrobust,opt,877,8760,8770,0.0,0
nonrobust,opt,878,8770,8780,0.0,0
nonrobust,opt,879,8780,8790,0.0,0
nonrobust,opt,880,8790,8800,0.0,0
nonrobust,opt,881,8800,8810,0.0,0
nonrobust,opt,882,8810,8820,0.0,0
nonrobust,opt,883,8820,8830,0.0,0
nonrobust,opt,884,8830,8840,0.0,0
nonrobust,opt,885,8840,8850,0.0,0
nonrobust,opt,886,8850,8860,0.0,0
nonrobust,opt,887,8860,8870,0.0,0
nonrobust,opt,888,8870,8880,0.0,0
nonrobust,opt,889,8880,8890,0.0,0
nonrobust,opt,890,8890,8900,0.0,0
nonrobust,opt,891,8900,8910,0.0,0
nonrobust,opt,892,8910,8920,0.0,0
nonrobust,opt,893,8920,8930,0.0,0
nonrobust,opt,894,8930,8940,0.0,0
nonrobust,opt,895,8940,8950,0.0,0
nonrobust,opt,896,8950,8960,0.0,0
nonrobust,opt,897,8960,8970,0.0,0
nonrobust,opt,898,8970,8980,0.0,0
nonrobust,opt,899,8980,8990,0.0,0
nonrobust,opt,900,8990,9000,0.0,0
nonrobust,opt,901,9000,9010,0.0,0
nonrobust,opt,902,9010,9020,0.0,0
nonrobust,opt,903,9020,9030,0.0,0
nonrobust,opt,904,9030,9040,0.0,0
nonrobust,opt,905,9040,9050,0.0,0
nonrobust,opt,906,9050,9060,0.0,0
nonrobust,opt,907,9060,9070,0.0,0
nonrobust,opt,908,9070,9080,0.0,0
nonrobust,opt,909,9080,9090,0.0,0
nonrobust,opt,910,9090,9100,0.0,0
nonrobust,opt,911,9100,9110,0.0,0
nonrobust,opt,912,9110,9120,0.0,0
nonrobust,opt,913,9120,9130,0.0,0
nonrobust,opt,914,9130,9140,0.0,0
nonrobust,opt,915,9140,9150,0.0,0
nonrobust,opt,916,9150,9160,0.0,0
nonrobust,opt,917,9160,9170,0.0,0
nonrobust,opt,918,9170,9180,0.0,0
nonrobust,opt,919,9180,9190,0.0,0
nonrobust,opt,920,9190,9200,0.0,0
nonrobust,opt,921,9200,9210,0.0,0
nonrobust,opt,922,9210,9220,0.0,0
nonrobust,opt,923,9220,9230,0.0,0
nonrobust,opt,924,9230,9240,0.0,0
nonrobust,opt,925,9240,9250,0.0,0
nonrobust,opt,926,9250,9260,0.0,0
nonrobust,opt,927,9260,9270,0.0,0
nonrobust,opt,928,9270,9280,0.0,0
nonrobust,opt,929,9280,9290,0.0,0
nonrobust,opt,930,9290,9300,0.0,0
nonrobust,opt,931,9300,9310,8.3228020123803,1
nonrobust,opt,932,9310,9320,30.101644333852814,1
nonrobust,opt,933,9320,9330,35.51337333238152,1
nonrobust,opt,934,9330,9340,33.79256921904749,1
nonrobust,opt,935,9340,9350,29.72314948666308,1
nonrobust,opt,936,9350,9360,25.91671948754025,1
nonrobust,opt,937,9360,9370,30.044679239222397,1
nonrobust,opt,938,9370,9380,32.86622377535243,1
nonrobust,opt,939,9380,9390,32.6122438185312,1
nonrobust,opt,940,9390,9400,29.403140361629788,1
nonrobust,opt,941,9400,9410,23.65684413732427,1
nonrobust,opt,942,9410,9420,28.047430659504077,1
nonrobust,opt,943,9420,9430,29.1866303717655,1
nonrobust,opt,944,9430,9440,24.258437519337004,1
nonrobust,opt,945,9440,9450,26.698995053648648,1
nonrobust,opt,946,9450,9460,26.719453660933333,1
nonrobust,opt,947,9460,9470,27.728985486884703,1
nonrobust,opt,948,9470,9480,21.318227050530087,1
nonrobust,opt,949,9480,9490,26.872009624777245,1
nonrobust,opt,950,9490,9500,29.465984694569226,1
nonrobust,opt,951,9500,9510,27.17965365574577,1
nonrobust,opt,952,9510,9520,23.686395731837784,1
nonrobust,opt,953,9520,9530,20.721052444685522,1
nonrobust,opt,954,9530,9540,25.37675805124372,1
nonrobust,opt,955,9540,9550,22.167624682676145,1
nonrobust,opt,956,9550,9560,22.310984967631516,1
nonrobust,opt,957,9560,9570,26.874044605217268,1
nonrobust,opt,958,9570,9580,14.917996347148373,1
nonrobust,opt,959,9580,9590,12.121875032046942,1
nonrobust,opt,960,9590,9600,11.763254357884342,1
nonrobust,opt,961,9600,9610,11.269720841408546,1
nonrobust,opt,962,9610,9620,15.170604153103639,1
nonrobust,opt,963,9620,9630,14.683570526871462,1
nonrobust,opt,964,9630,9640,14.867947438068478,1
nonrobust,opt,965,9640,9650,11.811273110635028,1
nonrobust,opt,966,9650,9660,15.380060987326885,1
nonrobust,opt,967,9660,9670,15.550068798821389,1
nonrobust,opt,968,9670,9680,10.721452586743752,1
nonrobust,opt,969,9680,9690,13.721888109541124,1
nonrobust,opt,970,9690,9700,8.36008582316096,1
nonrobust,opt,971,9700,9710,0.0,0
nonrobust,opt,972,9710,9720,0.0,0
nonrobust,opt,973,9720,9730,0.0,0
nonrobust,opt,974,9730,9740,0.0,0
nonrobust,opt,975,9740,9750,0.0,0
nonrobust,opt,976,9750,9760,0.0,0
nonrobust,opt,977,9760,9770,0.0,0
nonrobust,opt,978,9770,9780,0.0,0
nonrobust,opt,979,9780,9790,0.0,0
nonrobust,opt,980,9790,9800,0.0,0
nonrobust,opt,981,9800,9810,0.0,0
nonrobust,opt,982,9810,9820,0.0,0
nonrobust,opt,983,9820,9830,0.0,0
nonrobust,opt,984,9830,9840,0.0,0
nonrobust,opt,985,9840,9850,0.0,0
nonrobust,opt,986,9850,9860,0.0,0
nonrobust,opt,987,9860,9870,0.0,0
nonrobust,opt,988,9870,9880,0.0,0
nonrobust,opt,989,9880,9890,0.0,0
nonrobust,opt,990,9890,9900,0.0,0
nonrobust,opt,991,9900,9910,0.0,0
nonrobust,opt,992,9910,9920,0.0,0
nonrobust,opt,993,9920,9930,0.0,0
nonrobust,opt,994,9930,9940,0.0,0
nonrobust,opt,995,9940,9950,0.0,0
nonrobust,opt,996,9950,9960,0.0,0
nonrobust,opt,997,9960,9970,0.0,0
nonrobust,opt,998,9970,9980,0.0,0
nonrobust,opt,999,9980,9990,0.0,0
nonrobust,opt,1000,9990,10000,0.0,0
nonrobust,opt,1001,10000,10010,0.0,0
nonrobust,opt,1002,10010,10020,0.0,0
nonrobust,opt,1003,10020,10030,0.0,0
nonrobust,opt,1004,10030,10040,0.0,0
nonrobust,opt,1005,10040,10050,0.0,0
nonrobust,opt,1006,10050,10060,0.0,0
nonrobust,opt,1007,10060,10070,0.0,0
nonrobust,opt,1008,10070,10080,0.0,0
nonrobust,opt,1009,10080,10090,0.0,0
nonrobust,opt,1010,10090,10100,0.0,0
nonrobust,opt,1011,10100,10110,0.0,0
nonrobust,opt,1012,10110,10120,6.163636363636365,1
nonrobust,opt,1013,10120,10130,0.0,0
nonrobust,opt,1014,10130,10140,0.0,0
nonrobust,opt,1015,10140,10150,0.0,0
nonrobust,opt,1016,10150,10160,0.0,0
nonrobust,opt,1017,10160,10170,0.0,0
nonrobust,opt,1018,10170,10180,0.0,0
nonrobust,opt,1019,10180,10190,0.0,0
nonrobust,opt,1020,10190,10200,6.3,1
nonrobust,opt,1021,10200,10210,0.0,0
nonrobust,opt,1022,10210,10220,7.1842323651452284,1
nonrobust,opt,1023,10220,10230,8.25311203319502,1
nonrobust,opt,1024,10230,10240,8.984232365145226,1
nonrobust,opt,1025,10240,10250,0.0,0
nonrobust,opt,1026,10250,10260,0.0,0
nonrobust,opt,1027,10260,10270,0.0,0
nonrobust,opt,1028,10270,10280,0.0,0
nonrobust,opt,1029,10280,10290,0.0,0
nonrobust,opt,1030,10290,10300,0.0,0
nonrobust,opt,1031,10300,10310,0.0,0
nonrobust,opt,1032,10310,10320,0.0,0
nonrobust,opt,1033,10320,10330,0.0,0
nonrobust,opt,1034,10330,10340,0.0,0
nonrobust,opt,1035,10340,10350,0.0,0
nonrobust,opt,1036,10350,10360,0.0,0
nonrobust,opt,1037,10360,10370,0.0,0
nonrobust,opt,1038,10370,10380,0.0,0
nonrobust,opt,1039,10380,10390,0.0,0
nonrobust,opt,1040,10390,10400,0.0,0
nonrobust,opt,1041,10400,10410,0.0,0
nonrobust,opt,1042,10410,10420,0.0,0
nonrobust,opt,1043,10420,10430,0.0,0
nonrobust,opt,1044,10430,10440,0.0,0
nonrobust,opt,1045,10440,10450,0.0,0
nonrobust,opt,1046,10450,10460,0.0,0
nonrobust,opt,1047,10460,10470,0.0,0
nonrobust,opt,1048,10470,10480,0.0,0
nonrobust,opt,1049,10480,10490,0.0,0
nonrobust,opt,1050,10490,10500,0.0,0
nonrobust,opt,1051,10500,10510,0.0,0
nonrobust,opt,1052,10510,10520,0.0,0
nonrobust,opt,1053,10520,10530,0.0,0
nonrobust,opt,1054,10530,10540,0.0,0
nonrobust,opt,1055,10540,10550,0.0,0
nonrobust,opt,1056,10550,10560,0.0,0
nonrobust,opt,1057,10560,10570,0.0,0
nonrobust,opt,1058,10570,10580,0.0,0
nonrobust,opt,1059,10580,10590,0.0,0
nonrobust,opt,1060,10590,10600,0.0,0
nonrobust,opt,1061,10600,10610,0.0,0
nonrobust,opt,1062,10610,10620,0.0,0
nonrobust,opt,1063,10620,10630,0.0,0
nonrobust,opt,1064,10630,10640,0.0,0
nonrobust,opt,1065,10640,10650,0.0,0
nonrobust,opt,1066,10650,10660,0.0,0
nonrobust,opt,1067,10660,10670,0.0,0
nonrobust,opt,1068,10670,10680,0.0,0
nonrobust,opt,1069,10680,10690,0.0,0
nonrobust,opt,1070,10690,10700,0.0,0
nonrobust,opt,1071,10700,10710,6.2727272727272725,1
nonrobust,opt,1072,10710,10720,0.0,0
nonrobust,opt,1073,10720,10730,0.0,0
nonrobust,opt,1074,10730,10740,8.176371431116825,1
nonrobust,opt,1075,10740,10750,16.68017148457016,1
nonrobust,opt,1076,10750,10760,15.587401229426714,1
nonrobust,opt,1077,10760,10770,18.04265556281751,1
nonrobust,opt,1078,10770,10780,21.151021152558652,1
nonrobust,opt,1079,10780,10790,26.87980979347294,1
nonrobust,opt,1080,10790,10800,29.20479430384604,1
nonrobust,opt,1081,10800,10810,27.42566489113984,1
nonrobust,opt,1082,10810,10820,21.959833301230297,1
nonrobust,opt,1083,10820,10830,13.890667735926648,1
nonrobust,opt,1084,10830,10840,17.23485688915596,1
nonrobust,opt,1085,10840,10850,21.47618382550443,1
nonrobust,opt,1086,10850,10860,26.041187271941443,1
nonrobust,opt,1087,10860,10870,19.029936157207302,1
nonrobust,opt,1088,10870,10880,12.817408186619227,1
nonrobust,opt,1089,10880,10890,11.753043948415675,1
nonrobust,opt,1090,10890,10900,6.949558678525536,1
nonrobust,opt,1091,10900,10910,14.137246979146093,1
nonrobust,opt,1092,10910,10920,11.069874862688458,1
nonrobust,opt,1093,10920,10930,0.0,0
nonrobust,opt,1094,10930,10940,0.0,0
nonrobust,opt,1095,10940,10950,0.0,0
nonrobust,opt,1096,10950,10960,0.0,0
nonrobust,opt,1097,10960,10970,0.0,0
nonrobust,opt,1098,10970,10980,6.6442984066708615,1
nonrobust,opt,1099,10980,10990,8.774564946758982,1
nonrobust,opt,1100,10990,11000,9.79613042202669,1
nonrobust,opt,1101,11000,11010,7.340304337828236,1
nonrobust,opt,1102,11010,11020,8.8905650101945,1
nonrobust,opt,1103,11020,11030,10.252125886450767,1
nonrobust,opt,1104,11030,11040,12.456204491722396,1
nonrobust,opt,1105,11040,11050,7.384372931441927,1
nonrobust,opt,1106,11050,11060,0.0,0
nonrobust,opt,1107,11060,11070,0.0,0
nonrobust,opt,1108,11070,11080,0.0,0
nonrobust,opt,1109,11080,11090,0.0,0
nonrobust,opt,1110,11090,11100,6.3181818181818175,1
nonrobust,opt,1111,11100,11110,0.0,0
nonrobust,opt,1112,11110,11120,6.145454545454546,1
nonrobust,opt,1113,11120,11130,0.0,0
nonrobust,opt,1114,11130,11140,11.32425548755651,1
nonrobust,opt,1115,11140,11150,18.133620726243226,1
nonrobust,opt,1116,11150,11160,17.215400489794416,1
nonrobust,opt,1117,11160,11170,7.60519034715755,1
nonrobust,opt,1118,11170,11180,9.698787134101648,1
nonrobust,opt,1119,11180,11190,7.568126687913711,1
nonrobust,opt,1120,11190,11200,0.0,0
nonrobust,opt,1121,11200,11210,7.251546586193888,1
nonrobust,opt,1122,11210,11220,8.53402489626556,1
nonrobust,opt,1123,11220,11230,7.897001131648435,1
nonrobust,opt,1124,11230,11240,0.0,0
nonrobust,opt,1125,11240,11250,0.0,0
nonrobust,opt,1126,11250,11260,6.2818181818181795,1
nonrobust,opt,1127,11260,11270,0.0,0
nonrobust,opt,1128,11270,11280,0.0,0
nonrobust,opt,1129,11280,11290,6.234358368591739,1
nonrobust,opt,1130,11290,11300,8.75588410901828,1
nonrobust,opt,1131,11300,11310,7.995092029810357,1
nonrobust,opt,1132,11310,11320,7.136140546809562,1
nonrobust,opt,1133,11320,11330,0.0,0
nonrobust,opt,1134,11330,11340,0.0,0
nonrobust,opt,1135,11340,11350,0.0,0
nonrobust,opt,1136,11350,11360,6.827272727272726,1
nonrobust,opt,1137,11360,11370,0.0,0
nonrobust,opt,1138,11370,11380,0.0,0
nonrobust,opt,1139,11380,11390,0.0,0
nonrobust,opt,1140,11390,11400,0.0,0
nonrobust,opt,1141,11400,11410,8.043064182194618,1
nonrobust,opt,1142,11410,11420,6.347412008281573,1
nonrobust,opt,1143,11420,11430,0.0,0
nonrobust,opt,1144,11430,11440,0.0,0
nonrobust,opt,1145,11440,11450,0.0,0
nonrobust,opt,1146,11450,11460,0.0,0
nonrobust,opt,1147,11460,11470,8.28855676580275,1
nonrobust,opt,1148,11470,11480,6.748248668265285,1
nonrobust,opt,1149,11480,11490,12.172913936033527,1
nonrobust,opt,1150,11490,11500,6.4558579244722925,1
nonrobust,opt,1151,11500,11510,15.055960402356916,1
